YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN
2017,4,18,20,0.0
2017,4,18,21,0.0
2017,4,18,22,0.0
2017,4,18,23,0.0
2017,4,19,0,0.0
2017,4,19,1,0.0
2017,4,19,2,0.0
2017,4,19,3,0.0
2017,4,19,4,0.0
2017,4,19,5,0.0
2017,4,19,6,15.33
2017,4,19,7,106.26
2017,4,19,8,169.92
2017,4,19,9,336.62
2017,4,19,10,554.97
2017,4,19,11,680.72
2017,4,19,12,704.47
2017,4,19,13,623.2
2017,4,19,14,491.2
2017,4,19,15,364.57
2017,4,19,16,210.05
2017,4,19,17,57.44
2017,4,19,18,0.0
2017,4,19,19,0.0
2017,4,19,20,0.0
2017,4,19,21,0.0
2017,4,19,22,0.0
2017,4,19,23,0.0
2017,4,20,0,0.0
2017,4,20,1,0.0
2017,4,20,2,0.0
2017,4,20,3,0.0
2017,4,20,4,0.0
2017,4,20,5,0.0
2017,4,20,6,23.57
2017,4,20,7,107.84
2017,4,20,8,219.78
2017,4,20,9,280.17
2017,4,20,10,133.9
2017,4,20,11,118.73
2017,4,20,12,307.9
2017,4,20,13,126.85
2017,4,20,14,309.93
2017,4,20,15,327.07
2017,4,20,16,150.75
2017,4,20,17,38.57
2017,4,20,18,0.0
2017,4,20,19,0.0
2017,4,20,20,0.0
2017,4,20,21,0.0
2017,4,20,22,0.0
2017,4,20,23,0.0
2017,4,21,0,0.0
2017,4,21,1,0.0
2017,4,21,2,0.0
2017,4,21,3,0.0
2017,4,21,4,0.0
2017,4,21,5,0.0
2017,4,21,6,10.96
2017,4,21,7,80.96
2017,4,21,8,142.8
2017,4,21,9,328.3
2017,4,21,10,466.6
2017,4,21,11,577.86
2017,4,21,12,565.37
2017,4,21,13,604.22
2017,4,21,14,545.65
2017,4,21,15,399.39
2017,4,21,16,230.22
2017,4,21,17,71.29
2017,4,21,18,0.0
2017,4,21,19,0.0
2017,4,21,20,0.0
2017,4,21,21,0.0
2017,4,21,22,0.0
2017,4,21,23,0.0
2017,4,22,0,0.0
2017,4,22,1,0.0
2017,4,22,2,0.0
2017,4,22,3,0.0
2017,4,22,4,0.0
2017,4,22,5,0.0
2017,4,22,6,33.8
2017,4,22,7,155.8
2017,4,22,8,285.55
2017,4,22,9,491.26
2017,4,22,10,668.45
2017,4,22,11,821.62
2017,4,22,12,877.69
2017,4,22,13,847.0
2017,4,22,14,636.76
2017,4,22,15,536.29
2017,4,22,16,328.59
2017,4,22,17,90.05
2017,4,22,18,0.0
2017,4,22,19,0.0
2017,4,22,20,0.0
2017,4,22,21,0.0
2017,4,22,22,0.0
2017,4,22,23,0.0
2017,4,23,0,0.0
2017,4,23,1,0.0
2017,4,23,2,0.0
2017,4,23,3,0.0
2017,4,23,4,0.0
2017,4,23,5,0.0
2017,4,23,6,49.97
2017,4,23,7,233.89
2017,4,23,8,425.62
2017,4,23,9,525.76
2017,4,23,10,638.23
2017,4,23,11,732.44
2017,4,23,12,818.81
2017,4,23,13,788.09
2017,4,23,14,662.24
2017,4,23,15,488.98
2017,4,23,16,273.38
2017,4,23,17,65.73
2017,4,23,18,0.0
2017,4,23,19,0.0
2017,4,23,20,0.0
2017,4,23,21,0.0
2017,4,23,22,0.0
2017,4,23,23,0.0
2017,4,24,0,0.0
2017,4,24,1,0.0
2017,4,24,2,0.0
2017,4,24,3,0.0
2017,4,24,4,0.0
2017,4,24,5,0.0
2017,4,24,6,35.09
2017,4,24,7,194.13
2017,4,24,8,382.54
2017,4,24,9,534.66
2017,4,24,10,664.08
2017,4,24,11,826.57
2017,4,24,12,826.3
2017,4,24,13,762.12
2017,4,24,14,622.74
2017,4,24,15,465.91
2017,4,24,16,267.28
2017,4,24,17,60.42
2017,4,24,18,0.0
2017,4,24,19,0.0
2017,4,24,20,0.0
2017,4,24,21,0.0
2017,4,24,22,0.0
2017,4,24,23,0.0
2017,4,25,0,0.0
2017,4,25,1,0.0
2017,4,25,2,0.0
2017,4,25,3,0.0
2017,4,25,4,0.0
2017,4,25,5,0.0
2017,4,25,6,29.73
2017,4,25,7,145.28
2017,4,25,8,287.66
2017,4,25,9,491.84
2017,4,25,10,619.45
2017,4,25,11,652.8
2017,4,25,12,557.41
2017,4,25,13,469.95
2017,4,25,14,202.97
2017,4,25,15,134.73
2017,4,25,16,63.69
2017,4,25,17,20.05
2017,4,25,18,0.0
2017,4,25,19,0.0
2017,4,25,20,0.0
2017,4,25,21,0.0
2017,4,25,22,0.0
2017,4,25,23,0.0
2017,4,26,0,0.0
2017,4,26,1,0.0
2017,4,26,2,0.0
2017,4,26,3,0.0
2017,4,26,4,0.0
2017,4,26,5,0.0
2017,4,26,6,15.79
2017,4,26,7,53.67
2017,4,26,8,57.38
2017,4,26,9,68.13
2017,4,26,10,251.73
2017,4,26,11,162.2
2017,4,26,12,619.03
2017,4,26,13,679.99
2017,4,26,14,717.18
2017,4,26,15,548.31
2017,4,26,16,323.62
2017,4,26,17,79.23
2017,4,26,18,0.0
2017,4,26,19,0.0
2017,4,26,20,0.0
2017,4,26,21,0.0
2017,4,26,22,0.0
2017,4,26,23,0.0
2017,4,27,0,0.0
2017,4,27,1,0.0
2017,4,27,2,0.0
2017,4,27,3,0.0
2017,4,27,4,0.0
2017,4,27,5,0.0
2017,4,27,6,33.06
2017,4,27,7,147.8
2017,4,27,8,292.92
2017,4,27,9,513.27
2017,4,27,10,671.02
2017,4,27,11,720.27
2017,4,27,12,713.58
2017,4,27,13,683.58
2017,4,27,14,562.1
2017,4,27,15,371.33
2017,4,27,16,188.13
2017,4,27,17,49.59
2017,4,27,18,0.0
2017,4,27,19,0.0
2017,4,27,20,0.0
2017,4,27,21,0.0
2017,4,27,22,0.0
2017,4,27,23,0.0
2017,4,28,0,0.0
2017,4,28,1,0.0
2017,4,28,2,0.0
2017,4,28,3,0.0
2017,4,28,4,0.0
2017,4,28,5,0.0
2017,4,28,6,36.06
2017,4,28,7,169.37
2017,4,28,8,327.76
2017,4,28,9,488.02
2017,4,28,10,531.66
2017,4,28,11,616.21
2017,4,28,12,667.83
2017,4,28,13,586.32
2017,4,28,14,444.79
2017,4,28,15,300.05
2017,4,28,16,177.7
2017,4,28,17,49.44
2017,4,28,18,0.0
2017,4,28,19,0.0
2017,4,28,20,0.0
2017,4,28,21,0.0
2017,4,28,22,0.0
2017,4,28,23,0.0
2017,4,29,0,0.0
2017,4,29,1,0.0
2017,4,29,2,0.0
2017,4,29,3,0.0
2017,4,29,4,0.0
2017,4,29,5,0.0
2017,4,29,6,31.2
2017,4,29,7,152.45
2017,4,29,8,317.74
2017,4,29,9,518.92
2017,4,29,10,518.84
2017,4,29,11,605.86
2017,4,29,12,532.27
2017,4,29,13,469.34
2017,4,29,14,379.12
2017,4,29,15,260.92
2017,4,29,16,132.36
2017,4,29,17,34.51
2017,4,29,18,0.0
2017,4,29,19,0.0
2017,4,29,20,0.0
2017,4,29,21,0.0
2017,4,29,22,0.0
2017,4,29,23,0.0
2017,4,30,0,0.0
2017,4,30,1,0.0
2017,4,30,2,0.0
2017,4,30,3,0.0
2017,4,30,4,0.0
2017,4,30,5,0.0
2017,4,30,6,14.5
2017,4,30,7,111.24
2017,4,30,8,185.64
2017,4,30,9,310.65
2017,4,30,10,417.88
2017,4,30,11,493.8
2017,4,30,12,612.97
2017,4,30,13,600.76
2017,4,30,14,474.77
2017,4,30,15,288.02
2017,4,30,16,144.49
2017,4,30,17,38.01
2017,4,30,18,0.0
2017,4,30,19,0.0
2017,4,30,20,0.0
2017,4,30,21,0.0
2017,4,30,22,0.0
2017,4,30,23,0.0
2017,5,1,0,0.0
2017,5,1,1,0.0
2017,5,1,2,0.0
2017,5,1,3,0.0
2017,5,1,4,0.0
2017,5,1,5,0.0
2017,5,1,6,19.6
2017,5,1,7,106.77
2017,5,1,8,187.47
2017,5,1,9,270.36
2017,5,1,10,349.99
2017,5,1,11,367.62
2017,5,1,12,460.19
2017,5,1,13,499.9
2017,5,1,14,415.24
2017,5,1,15,308.28
2017,5,1,16,187.41
2017,5,1,17,52.88
2017,5,1,18,0.0
2017,5,1,19,0.0
2017,5,1,20,0.0
2017,5,1,21,0.0
2017,5,1,22,0.0
2017,5,1,23,0.0
2017,5,2,0,0.0
2017,5,2,1,0.0
2017,5,2,2,0.0
2017,5,2,3,0.0
2017,5,2,4,0.0
2017,5,2,5,0.0
2017,5,2,6,26.41
2017,5,2,7,130.54
2017,5,2,8,275.44
2017,5,2,9,497.77
2017,5,2,10,615.23
2017,5,2,11,627.49
2017,5,2,12,737.64
2017,5,2,13,700.63
2017,5,2,14,523.55
2017,5,2,15,360.26
2017,5,2,16,189.98
2017,5,2,17,47.63
2017,5,2,18,0.0
2017,5,2,19,0.0
2017,5,2,20,0.0
2017,5,2,21,0.0
2017,5,2,22,0.0
2017,5,2,23,0.0
2017,5,3,0,0.0
2017,5,3,1,0.0
2017,5,3,2,0.0
2017,5,3,3,0.0
2017,5,3,4,0.0
2017,5,3,5,0.0
2017,5,3,6,27.71
2017,5,3,7,135.79
2017,5,3,8,267.01
2017,5,3,9,348.04
2017,5,3,10,490.29
2017,5,3,11,556.13
2017,5,3,12,746.38
2017,5,3,13,750.78
2017,5,3,14,604.87
2017,5,3,15,430.98
2017,5,3,16,233.51
2017,5,3,17,57.03
2017,5,3,18,0.0
2017,5,3,19,0.0
2017,5,3,20,0.0
2017,5,3,21,0.0
2017,5,3,22,0.0
2017,5,3,23,0.0
2017,5,4,0,0.0
2017,5,4,1,0.0
2017,5,4,2,0.0
2017,5,4,3,0.0
2017,5,4,4,0.0
2017,5,4,5,0.0
2017,5,4,6,12.67
2017,5,4,7,64.24
2017,5,4,8,169.16
2017,5,4,9,373.7
2017,5,4,10,492.83
2017,5,4,11,723.59
2017,5,4,12,735.05
2017,5,4,13,705.93
2017,5,4,14,667.2
2017,5,4,15,506.82
2017,5,4,16,283.5
2017,5,4,17,70.51
2017,5,4,18,0.0
2017,5,4,19,0.0
2017,5,4,20,0.0
2017,5,4,21,0.0
2017,5,4,22,0.0
2017,5,4,23,0.0
2017,5,5,0,0.0
2017,5,5,1,0.0
2017,5,5,2,0.0
2017,5,5,3,0.0
2017,5,5,4,0.0
2017,5,5,5,0.0
2017,5,5,6,25.38
2017,5,5,7,113.23
2017,5,5,8,89.57
2017,5,5,9,76.38
2017,5,5,10,92.84
2017,5,5,11,193.33
2017,5,5,12,178.8
2017,5,5,13,229.87
2017,5,5,14,414.15
2017,5,5,15,356.25
2017,5,5,16,236.44
2017,5,5,17,52.93
2017,5,5,18,0.0
2017,5,5,19,0.0
2017,5,5,20,0.0
2017,5,5,21,0.0
2017,5,5,22,0.0
2017,5,5,23,0.0
2017,5,6,0,0.0
2017,5,6,1,0.0
2017,5,6,2,0.0
2017,5,6,3,0.0
2017,5,6,4,0.0
2017,5,6,5,0.0
2017,5,6,6,36.0
2017,5,6,7,151.53
2017,5,6,8,287.24
2017,5,6,9,346.07
2017,5,6,10,450.07
2017,5,6,11,717.22
2017,5,6,12,668.45
2017,5,6,13,738.52
2017,5,6,14,591.21
2017,5,6,15,436.16
2017,5,6,16,228.77
2017,5,6,17,50.8
2017,5,6,18,0.0
2017,5,6,19,0.0
2017,5,6,20,0.0
2017,5,6,21,0.0
2017,5,6,22,0.0
2017,5,6,23,0.0
2017,5,7,0,0.0
2017,5,7,1,0.0
2017,5,7,2,0.0
2017,5,7,3,0.0
2017,5,7,4,0.0
2017,5,7,5,0.0
2017,5,7,6,22.24
2017,5,7,7,136.38
2017,5,7,8,279.73
2017,5,7,9,453.19
2017,5,7,10,592.71
2017,5,7,11,755.84
2017,5,7,12,768.93
2017,5,7,13,732.2
2017,5,7,14,616.79
2017,5,7,15,430.82
2017,5,7,16,242.67
2017,5,7,17,55.3
2017,5,7,18,0.0
2017,5,7,19,0.0
2017,5,7,20,0.0
2017,5,7,21,0.0
2017,5,7,22,0.0
2017,5,7,23,0.0
2017,5,8,0,0.0
2017,5,8,1,0.0
2017,5,8,2,0.0
2017,5,8,3,0.0
2017,5,8,4,0.0
2017,5,8,5,0.0
2017,5,8,6,6.34
2017,5,8,7,22.99
2017,5,8,8,40.65
2017,5,8,9,169.5
2017,5,8,10,274.82
2017,5,8,11,401.56
2017,5,8,12,535.2
2017,5,8,13,654.57
2017,5,8,14,508.33
2017,5,8,15,487.63
2017,5,8,16,285.36
2017,5,8,17,65.23
2017,5,8,18,0.0
2017,5,8,19,0.0
2017,5,8,20,0.0
2017,5,8,21,0.0
2017,5,8,22,0.0
2017,5,8,23,0.0
2017,5,9,0,0.0
2017,5,9,1,0.0
2017,5,9,2,0.0
2017,5,9,3,0.0
2017,5,9,4,0.0
2017,5,9,5,0.0
2017,5,9,6,38.48
2017,5,9,7,155.7
2017,5,9,8,344.66
2017,5,9,9,385.94
2017,5,9,10,431.04
2017,5,9,11,621.34
2017,5,9,12,608.14
2017,5,9,13,557.92
2017,5,9,14,465.4
2017,5,9,15,327.14
2017,5,9,16,130.88
2017,5,9,17,35.91
2017,5,9,18,0.0
2017,5,9,19,0.0
2017,5,9,20,0.0
2017,5,9,21,0.0
2017,5,9,22,0.0
2017,5,9,23,0.0
2017,5,10,0,0.0
2017,5,10,1,0.0
2017,5,10,2,0.0
2017,5,10,3,0.0
2017,5,10,4,0.0
2017,5,10,5,0.0
2017,5,10,6,22.03
2017,5,10,7,111.68
2017,5,10,8,224.23
2017,5,10,9,366.86
2017,5,10,10,448.88
2017,5,10,11,461.34
2017,5,10,12,584.09
2017,5,10,13,675.82
2017,5,10,14,567.76
2017,5,10,15,410.88
2017,5,10,16,220.74
2017,5,10,17,50.12
2017,5,10,18,0.0
2017,5,10,19,0.0
2017,5,10,20,0.0
2017,5,10,21,0.0
2017,5,10,22,0.0
2017,5,10,23,0.0
2017,5,11,0,0.0
2017,5,11,1,0.0
2017,5,11,2,0.0
2017,5,11,3,0.0
2017,5,11,4,0.0
2017,5,11,5,0.0
2017,5,11,6,14.01
2017,5,11,7,64.23
2017,5,11,8,182.83
2017,5,11,9,386.72
2017,5,11,10,528.46
2017,5,11,11,657.63
2017,5,11,12,560.64
2017,5,11,13,425.45
2017,5,11,14,268.98
2017,5,11,15,176.5
2017,5,11,16,116.61
2017,5,11,17,31.8
2017,5,11,18,0.0
2017,5,11,19,0.0
2017,5,11,20,0.0
2017,5,11,21,0.0
2017,5,11,22,0.0
2017,5,11,23,0.0
2017,5,12,0,0.0
2017,5,12,1,0.0
2017,5,12,2,0.0
2017,5,12,3,0.0
2017,5,12,4,0.0
2017,5,12,5,0.0
2017,5,12,6,35.01
2017,5,12,7,167.77
2017,5,12,8,338.29
2017,5,12,9,568.69
2017,5,12,10,748.25
2017,5,12,11,814.7
2017,5,12,12,875.45
2017,5,12,13,764.5
2017,5,12,14,669.41
2017,5,12,15,486.5
2017,5,12,16,277.22
2017,5,12,17,71.2
2017,5,12,18,0.0
2017,5,12,19,0.0
2017,5,12,20,0.0
2017,5,12,21,0.0
2017,5,12,22,0.0
2017,5,12,23,0.0
2017,5,13,0,0.0
2017,5,13,1,0.0
2017,5,13,2,0.0
2017,5,13,3,0.0
2017,5,13,4,0.0
2017,5,13,5,0.0
2017,5,13,6,38.99
2017,5,13,7,151.8
2017,5,13,8,278.91
2017,5,13,9,396.12
2017,5,13,10,396.88
2017,5,13,11,367.63
2017,5,13,12,483.42
2017,5,13,13,443.1
2017,5,13,14,553.41
2017,5,13,15,410.3
2017,5,13,16,218.48
2017,5,13,17,53.5
2017,5,13,18,0.0
2017,5,13,19,0.0
2017,5,13,20,0.0
2017,5,13,21,0.0
2017,5,13,22,0.0
2017,5,13,23,0.0
2017,5,14,0,0.0
2017,5,14,1,0.0
2017,5,14,2,0.0
2017,5,14,3,0.0
2017,5,14,4,0.0
2017,5,14,5,0.0
2017,5,14,6,8.73
2017,5,14,7,32.64
2017,5,14,8,65.96
2017,5,14,9,151.41
2017,5,14,10,265.93
2017,5,14,11,384.65
2017,5,14,12,314.29
2017,5,14,13,379.28
2017,5,14,14,432.73
2017,5,14,15,300.38
2017,5,14,16,158.23
2017,5,14,17,38.5
2017,5,14,18,0.0
2017,5,14,19,0.0
2017,5,14,20,0.0
2017,5,14,21,0.0
2017,5,14,22,0.0
2017,5,14,23,0.0
2017,5,15,0,0.0
2017,5,15,1,0.0
2017,5,15,2,0.0
2017,5,15,3,0.0
2017,5,15,4,0.0
2017,5,15,5,0.0
2017,5,15,6,32.46
2017,5,15,7,157.48
2017,5,15,8,309.84
2017,5,15,9,460.23
2017,5,15,10,640.23
2017,5,15,11,773.45
2017,5,15,12,723.61
2017,5,15,13,683.2
2017,5,15,14,553.2
2017,5,15,15,366.7
2017,5,15,16,201.39
2017,5,15,17,53.83
2017,5,15,18,0.0
2017,5,15,19,0.0
2017,5,15,20,0.0
2017,5,15,21,0.0
2017,5,15,22,0.0
2017,5,15,23,0.0
2017,5,16,0,0.0
2017,5,16,1,0.0
2017,5,16,2,0.0
2017,5,16,3,0.0
2017,5,16,4,0.0
2017,5,16,5,0.0
2017,5,16,6,51.38
2017,5,16,7,255.06
2017,5,16,8,490.38
2017,5,16,9,671.49
2017,5,16,10,735.62
2017,5,16,11,767.97
2017,5,16,12,785.8
2017,5,16,13,763.7
2017,5,16,14,617.48
2017,5,16,15,432.59
2017,5,16,16,236.62
2017,5,16,17,61.55
2017,5,16,18,0.0
2017,5,16,19,0.0
2017,5,16,20,0.0
2017,5,16,21,0.0
2017,5,16,22,0.0
2017,5,16,23,0.0
2017,5,17,0,0.0
2017,5,17,1,0.0
2017,5,17,2,0.0
2017,5,17,3,0.0
2017,5,17,4,0.0
2017,5,17,5,0.0
2017,5,17,6,42.56
2017,5,17,7,230.91
2017,5,17,8,474.02
2017,5,17,9,648.19
2017,5,17,10,738.21
2017,5,17,11,725.23
2017,5,17,12,828.98
2017,5,17,13,813.9
2017,5,17,14,589.95
2017,5,17,15,495.09
2017,5,17,16,279.69
2017,5,17,17,70.68
2017,5,17,18,0.0
2017,5,17,19,0.0
2017,5,17,20,0.0
2017,5,17,21,0.0
2017,5,17,22,0.0
2017,5,17,23,0.0
2017,5,18,0,0.0
2017,5,18,1,0.0
2017,5,18,2,0.0
2017,5,18,3,0.0
2017,5,18,4,0.0
2017,5,18,5,0.0
2017,5,18,6,22.16
2017,5,18,7,111.21
2017,5,18,8,257.59
2017,5,18,9,355.89
2017,5,18,10,467.55
2017,5,18,11,689.94
2017,5,18,12,641.74
2017,5,18,13,574.64
2017,5,18,14,492.52
2017,5,18,15,375.98
2017,5,18,16,239.84
2017,5,18,17,57.0
2017,5,18,18,0.0
2017,5,18,19,0.0
2017,5,18,20,0.0
2017,5,18,21,0.0
2017,5,18,22,0.0
2017,5,18,23,0.0
2017,5,19,0,0.0
2017,5,19,1,0.0
2017,5,19,2,0.0
2017,5,19,3,0.0
2017,5,19,4,0.0
2017,5,19,5,0.0
2017,5,19,6,42.4
2017,5,19,7,195.16
2017,5,19,8,399.63
2017,5,19,9,546.27
2017,5,19,10,686.66
2017,5,19,11,738.77
2017,5,19,12,742.51
2017,5,19,13,722.2
2017,5,19,14,607.76
2017,5,19,15,428.65
2017,5,19,16,239.33
2017,5,19,17,57.5
2017,5,19,18,0.0
2017,5,19,19,0.0
2017,5,19,20,0.0
2017,5,19,21,0.0
2017,5,19,22,0.0
2017,5,19,23,0.0
2017,5,20,0,0.0
2017,5,20,1,0.0
2017,5,20,2,0.0
2017,5,20,3,0.0
2017,5,20,4,0.0
2017,5,20,5,0.0
2017,5,20,6,31.74
2017,5,20,7,94.45
2017,5,20,8,255.21
2017,5,20,9,412.12
2017,5,20,10,552.59
2017,5,20,11,664.8
2017,5,20,12,537.25
2017,5,20,13,304.89
2017,5,20,14,48.38
2017,5,20,15,52.09
2017,5,20,16,34.57
2017,5,20,17,20.08
2017,5,20,18,0.0
2017,5,20,19,0.0
2017,5,20,20,0.0
2017,5,20,21,0.0
2017,5,20,22,0.0
2017,5,20,23,0.0
2017,5,21,0,0.0
2017,5,21,1,0.0
2017,5,21,2,0.0
2017,5,21,3,0.0
2017,5,21,4,0.0
2017,5,21,5,0.0
2017,5,21,6,27.19
2017,5,21,7,139.23
2017,5,21,8,249.9
2017,5,21,9,429.02
2017,5,21,10,519.05
2017,5,21,11,558.26
2017,5,21,12,842.14
2017,5,21,13,804.3
2017,5,21,14,661.82
2017,5,21,15,493.18
2017,5,21,16,255.2
2017,5,21,17,62.85
2017,5,21,18,0.0
2017,5,21,19,0.0
2017,5,21,20,0.0
2017,5,21,21,0.0
2017,5,21,22,0.0
2017,5,21,23,0.0
2017,5,22,0,0.0
2017,5,22,1,0.0
2017,5,22,2,0.0
2017,5,22,3,0.0
2017,5,22,4,0.0
2017,5,22,5,0.0
2017,5,22,6,36.01
2017,5,22,7,146.89
2017,5,22,8,280.79
2017,5,22,9,339.08
2017,5,22,10,329.62
2017,5,22,11,381.05
2017,5,22,12,551.71
2017,5,22,13,512.23
2017,5,22,14,547.81
2017,5,22,15,423.05
2017,5,22,16,225.37
2017,5,22,17,56.52
2017,5,22,18,0.0
2017,5,22,19,0.0
2017,5,22,20,0.0
2017,5,22,21,0.0
2017,5,22,22,0.0
2017,5,22,23,0.0
2017,5,23,0,0.0
2017,5,23,1,0.0
2017,5,23,2,0.0
2017,5,23,3,0.0
2017,5,23,4,0.0
2017,5,23,5,0.0
2017,5,23,6,45.78
2017,5,23,7,221.61
2017,5,23,8,407.3
2017,5,23,9,548.76
2017,5,23,10,639.63
2017,5,23,11,713.81
2017,5,23,12,814.33
2017,5,23,13,718.43
2017,5,23,14,603.6
2017,5,23,15,467.44
2017,5,23,16,261.25
2017,5,23,17,58.73
2017,5,23,18,0.0
2017,5,23,19,0.0
2017,5,23,20,0.0
2017,5,23,21,0.0
2017,5,23,22,0.0
2017,5,23,23,0.0
2017,5,24,0,0.0
2017,5,24,1,0.0
2017,5,24,2,0.0
2017,5,24,3,0.0
2017,5,24,4,0.0
2017,5,24,5,0.0
2017,5,24,6,28.85
2017,5,24,7,133.18
2017,5,24,8,260.62
2017,5,24,9,308.56
2017,5,24,10,431.18
2017,5,24,11,573.45
2017,5,24,12,594.95
2017,5,24,13,553.53
2017,5,24,14,369.02
2017,5,24,15,237.3
2017,5,24,16,91.68
2017,5,24,17,37.45
2017,5,24,18,0.0
2017,5,24,19,0.0
2017,5,24,20,0.0
2017,5,24,21,0.0
2017,5,24,22,0.0
2017,5,24,23,0.0
2017,5,25,0,0.0
2017,5,25,1,0.0
2017,5,25,2,0.0
2017,5,25,3,0.0
2017,5,25,4,0.0
2017,5,25,5,0.0
2017,5,25,6,35.77
2017,5,25,7,171.62
2017,5,25,8,333.95
2017,5,25,9,432.95
2017,5,25,10,462.21
2017,5,25,11,390.44
2017,5,25,12,535.23
2017,5,25,13,557.77
2017,5,25,14,411.45
2017,5,25,15,270.55
2017,5,25,16,133.68
2017,5,25,17,34.85
2017,5,25,18,0.0
2017,5,25,19,0.0
2017,5,25,20,0.0
2017,5,25,21,0.0
2017,5,25,22,0.0
2017,5,25,23,0.0
2017,5,26,0,0.0
2017,5,26,1,0.0
2017,5,26,2,0.0
2017,5,26,3,0.0
2017,5,26,4,0.0
2017,5,26,5,0.0
2017,5,26,6,22.4
2017,5,26,7,114.94
2017,5,26,8,239.16
2017,5,26,9,326.66
2017,5,26,10,354.41
2017,5,26,11,413.53
2017,5,26,12,540.9
2017,5,26,13,586.12
2017,5,26,14,519.56
2017,5,26,15,363.53
2017,5,26,16,193.73
2017,5,26,17,45.5
2017,5,26,18,0.0
2017,5,26,19,0.0
2017,5,26,20,0.0
2017,5,26,21,0.0
2017,5,26,22,0.0
2017,5,26,23,0.0
2017,5,27,0,0.0
2017,5,27,1,0.0
2017,5,27,2,0.0
2017,5,27,3,0.0
2017,5,27,4,0.0
2017,5,27,5,0.0
2017,5,27,6,28.02
2017,5,27,7,135.88
2017,5,27,8,261.83
2017,5,27,9,410.02
2017,5,27,10,524.15
2017,5,27,11,646.1
2017,5,27,12,578.12
2017,5,27,13,546.19
2017,5,27,14,384.45
2017,5,27,15,260.48
2017,5,27,16,153.98
2017,5,27,17,41.68
2017,5,27,18,0.0
2017,5,27,19,0.0
2017,5,27,20,0.0
2017,5,27,21,0.0
2017,5,27,22,0.0
2017,5,27,23,0.0
2017,5,28,0,0.0
2017,5,28,1,0.0
2017,5,28,2,0.0
2017,5,28,3,0.0
2017,5,28,4,0.0
2017,5,28,5,0.0
2017,5,28,6,38.7
2017,5,28,7,141.84
2017,5,28,8,260.3
2017,5,28,9,406.55
2017,5,28,10,681.85
2017,5,28,11,733.32
2017,5,28,12,730.3
2017,5,28,13,708.45
2017,5,28,14,548.08
2017,5,28,15,417.83
2017,5,28,16,222.49
2017,5,28,17,54.43
2017,5,28,18,0.0
2017,5,28,19,0.0
2017,5,28,20,0.0
2017,5,28,21,0.0
2017,5,28,22,0.0
2017,5,28,23,0.0
2017,5,29,0,0.0
2017,5,29,1,0.0
2017,5,29,2,0.0
2017,5,29,3,0.0
2017,5,29,4,0.0
2017,5,29,5,0.0
2017,5,29,6,19.55
2017,5,29,7,100.04
2017,5,29,8,182.82
2017,5,29,9,316.66
2017,5,29,10,448.02
2017,5,29,11,516.45
2017,5,29,12,652.23
2017,5,29,13,596.41
2017,5,29,14,658.15
2017,5,29,15,498.84
2017,5,29,16,285.51
2017,5,29,17,71.38
2017,5,29,18,0.0
2017,5,29,19,0.0
2017,5,29,20,0.0
2017,5,29,21,0.0
2017,5,29,22,0.0
2017,5,29,23,0.0
2017,5,30,0,0.0
2017,5,30,1,0.0
2017,5,30,2,0.0
2017,5,30,3,0.0
2017,5,30,4,0.0
2017,5,30,5,0.0
2017,5,30,6,25.79
2017,5,30,7,124.57
2017,5,30,8,249.02
2017,5,30,9,443.62
2017,5,30,10,598.0
2017,5,30,11,768.55
2017,5,30,12,773.83
2017,5,30,13,679.01
2017,5,30,14,536.64
2017,5,30,15,366.57
2017,5,30,16,201.67
2017,5,30,17,49.53
2017,5,30,18,0.0
2017,5,30,19,0.0
2017,5,30,20,0.0
2017,5,30,21,0.0
2017,5,30,22,0.0
2017,5,30,23,0.0
2017,5,31,0,0.0
2017,5,31,1,0.0
2017,5,31,2,0.0
2017,5,31,3,0.0
2017,5,31,4,0.0
2017,5,31,5,0.0
2017,5,31,6,19.95
2017,5,31,7,107.88
2017,5,31,8,221.45
2017,5,31,9,441.23
2017,5,31,10,488.59
2017,5,31,11,586.65
2017,5,31,12,584.44
2017,5,31,13,587.18
2017,5,31,14,450.84
2017,5,31,15,299.21
2017,5,31,16,156.48
2017,5,31,17,46.18
2017,5,31,18,0.0
2017,5,31,19,0.0
2017,5,31,20,0.0
2017,5,31,21,0.0
2017,5,31,22,0.0
2017,5,31,23,0.0
2017,6,1,0,0.0
2017,6,1,1,0.0
2017,6,1,2,0.0
2017,6,1,3,0.0
2017,6,1,4,0.0
2017,6,1,5,0.0
2017,6,1,6,21.07
2017,6,1,7,98.88
2017,6,1,8,197.55
2017,6,1,9,283.59
2017,6,1,10,369.9
2017,6,1,11,504.46
2017,6,1,12,688.13
2017,6,1,13,658.59
2017,6,1,14,657.38
2017,6,1,15,470.27
2017,6,1,16,253.52
2017,6,1,17,61.45
2017,6,1,18,0.0
2017,6,1,19,0.0
2017,6,1,20,0.0
2017,6,1,21,0.0
2017,6,1,22,0.0
2017,6,1,23,0.0
2017,6,2,0,0.0
2017,6,2,1,0.0
2017,6,2,2,0.0
2017,6,2,3,0.0
2017,6,2,4,0.0
2017,6,2,5,0.0
2017,6,2,6,35.2
2017,6,2,7,156.26
2017,6,2,8,240.98
2017,6,2,9,299.8
2017,6,2,10,480.02
2017,6,2,11,624.69
2017,6,2,12,789.14
2017,6,2,13,744.02
